36.0,156.0,231.0
36.0,160.0,244.0
37.0,161.0,233.0
36.0,163.0,223.0
35.0,159.0,218.0
44.0,155.0,213.0
67.0,149.0,206.0
64.0,143.0,205.0
77.0,150.0,205.0
81.0,160.0,201.0
81.0,159.0,209.0
112.0,169.0,224.0
128.0,162.0,223.0
126.0,156.0,227.0
135.0,155.0,245.0
138.0,152.0,235.0
131.0,144.0,222.0
121.0,145.0,232.0
114.0,148.0,250.0
116.0,147.0,258.0
118.0,152.0,266.0
136.0,150.0,257.0
131.0,150.0,252.0
135.0,158.0,241.0
128.0,156.0,234.0
118.0,152.0,232.0
108.0,146.0,230.0
99.0,146.0,232.0
91.0,139.0,256.0
84.0,134.0,251.0
79.0,128.0,262.0
73.0,127.0,270.0
68.0,121.0,279.0
65.0,116.0,319.0
89.0,112.0,319.0
85.0,108.0,347.0
93.0,111.0,380.0
122.0,114.0,406.0
151.0,126.0,442.0
141.0,125.0,507.0
129.0,130.0,494.0
118.0,130.0,507.0
110.0,128.0,549.0
101.0,131.0,540.0
93.0,134.0,547.0
86.0,136.0,577.0
80.0,133.0,629.0
73.0,129.0,607.0
68.0,127.0,562.0
64.0,127.0,533.0
60.0,146.0,499.0
58.0,158.0,475.0
68.0,154.0,459.0
103.0,154.0,432.0
111.0,153.0,401.0
105.0,151.0,383.0
103.0,158.0,366.0
98.0,162.0,345.0
98.0,167.0,328.0
91.0,162.0,307.0
89.0,157.0,291.0
93.0,153.0,274.0
96.0,149.0,275.0
100.0,154.0,270.0
100.0,154.0,282.0
103.0,157.0,276.0
141.0,156.0,270.0
156.0,165.0,258.0
144.0,172.0,248.0
143.0,171.0,237.0
138.0,171.0,237.0
127.0,179.0,228.0
148.0,170.0,236.0
137.0,161.0,228.0
129.0,158.0,256.0
120.0,160.0,257.0
110.0,158.0,267.0
101.0,150.0,271.0
95.0,146.0,268.0
98.0,144.0,266.0
100.0,142.0,258.0
102.0,140.0,261.0
102.0,137.0,247.0
95.0,133.0,238.0
88.0,128.0,232.0
82.0,124.0,219.0
76.0,119.0,207.0
71.0,114.0,196.0
66.0,112.0,186.0
61.0,107.0,177.0
57.0,104.0,169.0
54.0,102.0,165.0
51.0,98.0,158.0
48.0,96.0,155.0
45.0,93.0,154.0
43.0,90.0,177.0
41.0,88.0,182.0
39.0,87.0,190.0
38.0,86.0,191.0
38.0,83.0,203.0
37.0,83.0,203.0
39.0,84.0,222.0
37.0,81.0,224.0
35.0,81.0,230.0
35.0,81.0,251.0
36.0,80.0,243.0
36.0,79.0,245.0
35.0,79.0,250.0
35.0,78.0,246.0
35.0,76.0,235.0
36.0,76.0,227.0
35.0,76.0,220.0
37.0,75.0,210.0
36.0,74.0,199.0
34.0,75.0,193.0
34.0,74.0,189.0
35.0,73.0,193.0
34.0,74.0,191.0
33.0,76.0,192.0
32.0,75.0,187.0
31.0,75.0,204.0
32.0,77.0,211.0
31.0,78.0,207.0
30.0,77.0,200.0
30.0,79.0,193.0
29.0,80.0,187.0
28.0,80.0,183.0
27.0,80.0,182.0
26.0,82.0,184.0
26.0,83.0,182.0
25.0,83.0,178.0
25.0,82.0,192.0
24.0,84.0,188.0
24.0,85.0,181.0
23.0,87.0,174.0
23.0,89.0,168.0
23.0,90.0,164.0
22.0,89.0,158.0
22.0,91.0,153.0
22.0,91.0,154.0
21.0,90.0,150.0
22.0,90.0,146.0
21.0,91.0,147.0
21.0,91.0,146.0
21.0,89.0,141.0
21.0,90.0,140.0
21.0,91.0,140.0
20.0,90.0,141.0
21.0,87.0,152.0
20.0,86.0,149.0
20.0,88.0,151.0
20.0,87.0,148.0
20.0,87.0,144.0
20.0,88.0,142.0
20.0,86.0,141.0
20.0,85.0,143.0
20.0,85.0,154.0
20.0,84.0,168.0
20.0,82.0,167.0
20.0,81.0,178.0
20.0,81.0,175.0
20.0,80.0,175.0
19.0,78.0,182.0
20.0,78.0,217.0
19.0,81.0,214.0
19.0,80.0,203.0
19.0,80.0,195.0
20.0,81.0,210.0
19.0,80.0,210.0
20.0,79.0,201.0
19.0,80.0,194.0
19.0,80.0,188.0
19.0,78.0,180.0
19.0,77.0,174.0
19.0,77.0,173.0
19.0,76.0,167.0
19.0,74.0,161.0
19.0,75.0,160.0
19.0,74.0,155.0
19.0,72.0,152.0
19.0,71.0,150.0
19.0,71.0,151.0
19.0,70.0,147.0
19.0,70.0,158.0
19.0,70.0,159.0
19.0,70.0,154.0
19.0,69.0,148.0
19.0,68.0,145.0
19.0,67.0,146.0
19.0,68.0,143.0
19.0,67.0,140.0
19.0,67.0,143.0
19.0,68.0,140.0
19.0,69.0,135.0
19.0,68.0,134.0
19.0,68.0,139.0
19.0,71.0,140.0
19.0,72.0,143.0
19.0,71.0,154.0
19.0,70.0,149.0
19.0,71.0,143.0
19.0,72.0,139.0
19.0,72.0,137.0
19.0,73.0,135.0
19.0,73.0,131.0
19.0,72.0,136.0
19.0,72.0,135.0
19.0,73.0,131.0
19.0,72.0,130.0
19.0,71.0,131.0
19.0,73.0,130.0
19.0,74.0,131.0
19.0,72.0,136.0
19.0,72.0,132.0
19.0,73.0,128.0
19.0,71.0,126.0
19.0,71.0,127.0
19.0,72.0,127.0
19.0,72.0,127.0
19.0,72.0,126.0
19.0,72.0,136.0
19.0,72.0,137.0
19.0,71.0,134.0
19.0,70.0,134.0
19.0,71.0,131.0
19.0,72.0,127.0
19.0,71.0,126.0
19.0,71.0,124.0
19.0,73.0,123.0
19.0,73.0,121.0
19.0,72.0,131.0
19.0,73.0,129.0
19.0,74.0,126.0
19.0,73.0,127.0
19.0,73.0,125.0
19.0,75.0,122.0
19.0,73.0,120.0
19.0,73.0,123.0
19.0,73.0,122.0
19.0,74.0,121.0
19.0,73.0,123.0
19.0,73.0,123.0
19.0,74.0,120.0
19.0,74.0,119.0
19.0,73.0,122.0
19.0,74.0,124.0
19.0,74.0,121.0
19.0,73.0,121.0
19.0,74.0,120.0
19.0,75.0,124.0
19.0,74.0,142.0
19.0,73.0,142.0
19.0,74.0,137.0
19.0,74.0,133.0
19.0,72.0,132.0
19.0,72.0,129.0
19.0,74.0,126.0
19.0,73.0,128.0
19.0,73.0,128.0
19.0,74.0,125.0
19.0,74.0,122.0
19.0,73.0,123.0
19.0,72.0,122.0
19.0,74.0,120.0
19.0,74.0,121.0
19.0,73.0,124.0
19.0,73.0,123.0
19.0,74.0,120.0
19.0,73.0,121.0
19.0,72.0,121.0
19.0,73.0,118.0
19.0,72.0,116.0
19.0,71.0,124.0
19.0,72.0,122.0
19.0,72.0,122.0
19.0,71.0,124.0
19.0,70.0,123.0
19.0,72.0,121.0
19.0,71.0,121.0
19.0,70.0,122.0
19.0,71.0,120.0
19.0,72.0,119.0
20.0,71.0,123.0
19.0,70.0,124.0
19.0,71.0,121.0
19.0,71.0,119.0
19.0,70.0,123.0
19.0,70.0,121.0
19.0,71.0,118.0
19.0,70.0,121.0
19.0,70.0,121.0
19.0,72.0,118.0
19.0,72.0,117.0
19.0,72.0,117.0
19.0,73.0,118.0
19.0,72.0,116.0
19.0,71.0,119.0
19.0,71.0,125.0
19.0,73.0,124.0
19.0,72.0,124.0
76.0,106.0,185.0
71.0,111.0,193.0
74.0,113.0,188.0
68.0,111.0,208.0
64.0,108.0,224.0
59.0,105.0,232.0
56.0,102.0,231.0
52.0,103.0,239.0
49.0,103.0,233.0
46.0,100.0,227.0
56.0,97.0,215.0
79.0,102.0,220.0
80.0,105.0,214.0
89.0,105.0,217.0
130.0,106.0,222.0
129.0,113.0,238.0
141.0,111.0,245.0
138.0,111.0,234.0
149.0,125.0,256.0
140.0,126.0,244.0
127.0,120.0,243.0
116.0,123.0,235.0
110.0,125.0,232.0
101.0,128.0,272.0
129.0,127.0,269.0
129.0,130.0,258.0
132.0,129.0,249.0
121.0,125.0,236.0
143.0,124.0,227.0
135.0,124.0,228.0
123.0,121.0,230.0
114.0,119.0,225.0
110.0,117.0,236.0
106.0,117.0,238.0
106.0,118.0,237.0
105.0,129.0,227.0
102.0,129.0,222.0
95.0,140.0,290.0
91.0,150.0,362.0
103.0,151.0,353.0
119.0,144.0,370.0
130.0,146.0,376.0
130.0,147.0,401.0
118.0,150.0,490.0
108.0,144.0,585.0
99.0,141.0,565.0
91.0,134.0,534.0
85.0,133.0,579.0
78.0,132.0,655.0
73.0,128.0,733.0
69.0,122.0,717.0
65.0,119.0,738.0
60.0,114.0,709.0
57.0,113.0,665.0
56.0,125.0,643.0
75.0,145.0,606.0
81.0,143.0,570.0
79.0,145.0,554.0
90.0,152.0,520.0
105.0,155.0,487.0
103.0,150.0,460.0
96.0,147.0,451.0
91.0,141.0,424.0
90.0,137.0,395.0
84.0,133.0,372.0
86.0,132.0,361.0
83.0,130.0,342.0
88.0,130.0,323.0
92.0,127.0,303.0
100.0,123.0,286.0
91.0,129.0,281.0
94.0,134.0,279.0
102.0,145.0,268.0
99.0,140.0,255.0
97.0,137.0,250.0
104.0,132.0,255.0
96.0,131.0,249.0
91.0,129.0,253.0
85.0,124.0,247.0
88.0,122.0,235.0
88.0,119.0,234.0
88.0,116.0,235.0
83.0,112.0,260.0
78.0,116.0,269.0
73.0,116.0,265.0
68.0,119.0,251.0
65.0,119.0,239.0
65.0,118.0,238.0
72.0,115.0,235.0
80.0,114.0,224.0
85.0,115.0,219.0
87.0,111.0,208.0
88.0,109.0,204.0
85.0,106.0,199.0
80.0,102.0,189.0
76.0,100.0,181.0
71.0,98.0,174.0
66.0,94.0,168.0
62.0,93.0,162.0
59.0,93.0,155.0
55.0,91.0,151.0
52.0,88.0,147.0
49.0,86.0,144.0
47.0,83.0,139.0
45.0,81.0,144.0
43.0,80.0,163.0
41.0,81.0,178.0
44.0,79.0,185.0
44.0,80.0,229.0
43.0,78.0,235.0
41.0,77.0,229.0
39.0,75.0,223.0
38.0,74.0,215.0
40.0,73.0,212.0
39.0,72.0,208.0
38.0,71.0,211.0
36.0,71.0,204.0
35.0,70.0,198.0
34.0,69.0,194.0
33.0,69.0,187.0
32.0,68.0,184.0
31.0,67.0,191.0
30.0,66.0,190.0
29.0,66.0,198.0
29.0,66.0,207.0
27.0,66.0,212.0
27.0,67.0,231.0
26.0,66.0,232.0
26.0,66.0,230.0
25.0,66.0,219.0
25.0,66.0,212.0
25.0,65.0,204.0
24.0,67.0,211.0
25.0,66.0,211.0
24.0,65.0,209.0
24.0,67.0,204.0
24.0,68.0,199.0
23.0,67.0,191.0
23.0,66.0,189.0
22.0,66.0,214.0
23.0,67.0,229.0
22.0,69.0,221.0
22.0,71.0,213.0
22.0,73.0,204.0
21.0,73.0,196.0
21.0,72.0,187.0
21.0,73.0,179.0
21.0,72.0,181.0
21.0,72.0,174.0
20.0,72.0,172.0
20.0,72.0,172.0
20.0,71.0,166.0
20.0,71.0,160.0
20.0,72.0,161.0
20.0,71.0,169.0
20.0,70.0,163.0
20.0,70.0,158.0
20.0,70.0,155.0
20.0,69.0,150.0
20.0,68.0,145.0
20.0,68.0,142.0
20.0,67.0,141.0
20.0,66.0,138.0
20.0,66.0,139.0
20.0,66.0,140.0
20.0,65.0,137.0
20.0,64.0,133.0
19.0,65.0,134.0
20.0,64.0,135.0
20.0,64.0,133.0
19.0,64.0,131.0
19.0,63.0,133.0
19.0,63.0,131.0
19.0,64.0,128.0
19.0,63.0,133.0
20.0,65.0,143.0
19.0,65.0,138.0
19.0,65.0,141.0
20.0,66.0,140.0
19.0,66.0,137.0
19.0,65.0,135.0
19.0,65.0,142.0
19.0,65.0,142.0
19.0,64.0,138.0
19.0,64.0,135.0
19.0,64.0,135.0
19.0,64.0,132.0
19.0,65.0,128.0
19.0,65.0,130.0
19.0,66.0,128.0
19.0,67.0,126.0
19.0,69.0,135.0
19.0,69.0,140.0
19.0,69.0,136.0
19.0,69.0,132.0
19.0,68.0,128.0
19.0,68.0,125.0
19.0,69.0,122.0
19.0,69.0,121.0
19.0,70.0,120.0
19.0,73.0,119.0
19.0,73.0,129.0
19.0,73.0,130.0
19.0,76.0,128.0
19.0,76.0,126.0
19.0,76.0,123.0
19.0,76.0,119.0
19.0,76.0,119.0
19.0,77.0,119.0
19.0,78.0,118.0
19.0,77.0,116.0
19.0,78.0,115.0
19.0,77.0,119.0
19.0,76.0,117.0
19.0,78.0,116.0
19.0,78.0,115.0
19.0,77.0,113.0
19.0,78.0,111.0
19.0,79.0,112.0
19.0,77.0,111.0
19.0,77.0,110.0
19.0,78.0,108.0
19.0,80.0,108.0
19.0,78.0,106.0
19.0,78.0,106.0
19.0,80.0,106.0
19.0,78.0,105.0
19.0,77.0,103.0
19.0,78.0,104.0
19.0,77.0,105.0
19.0,76.0,104.0
19.0,76.0,103.0
19.0,77.0,105.0
19.0,76.0,104.0
19.0,75.0,103.0
19.0,75.0,103.0
19.0,75.0,102.0
19.0,74.0,101.0
19.0,74.0,100.0
19.0,75.0,103.0
19.0,74.0,103.0
19.0,74.0,101.0
19.0,75.0,102.0
19.0,74.0,103.0
19.0,73.0,102.0
19.0,74.0,102.0
19.0,77.0,114.0
19.0,75.0,112.0
19.0,74.0,120.0
19.0,75.0,119.0
19.0,74.0,116.0
19.0,73.0,114.0
19.0,74.0,112.0
19.0,74.0,112.0
18.0,73.0,111.0
19.0,72.0,112.0
19.0,73.0,112.0
19.0,72.0,111.0
19.0,71.0,109.0
19.0,72.0,108.0
19.0,72.0,110.0
18.0,72.0,108.0
19.0,71.0,107.0
