77.0,127.0,74.0
82.0,134.0,74.0
85.0,141.0,74.0
92.0,149.0,77.0
96.0,161.0,74.0
102.0,157.0,73.0
108.0,179.0,69.0
116.0,195.0,65.0
124.0,214.0,63.0
130.0,224.0,66.0
137.0,242.0,68.0
142.0,265.0,64.0
147.0,281.0,62.0
152.0,297.0,68.0
156.0,318.0,105.0
159.0,335.0,103.0
163.0,353.0,97.0
167.0,371.0,98.0
169.0,384.0,92.0
173.0,395.0,87.0
173.0,409.0,82.0
173.0,420.0,82.0
174.0,427.0,79.0
173.0,430.0,75.0
171.0,439.0,73.0
172.0,445.0,72.0
168.0,450.0,72.0
167.0,452.0,84.0
162.0,456.0,83.0
160.0,457.0,78.0
157.0,459.0,75.0
154.0,461.0,70.0
154.0,462.0,67.0
150.0,460.0,65.0
147.0,460.0,67.0
143.0,461.0,68.0
141.0,459.0,65.0
138.0,453.0,70.0
135.0,453.0,66.0
131.0,454.0,62.0
128.0,451.0,73.0
127.0,445.0,77.0
121.0,442.0,75.0
118.0,439.0,72.0
110.0,433.0,67.0
108.0,427.0,64.0
103.0,426.0,60.0
98.0,424.0,57.0
95.0,419.0,54.0
91.0,417.0,51.0
87.0,406.0,50.0
85.0,396.0,52.0
79.0,385.0,58.0
74.0,379.0,58.0
74.0,382.0,62.0
71.0,385.0,67.0
67.0,382.0,65.0
64.0,379.0,60.0
61.0,378.0,58.0
59.0,376.0,55.0
54.0,370.0,55.0
52.0,367.0,52.0
52.0,366.0,51.0
48.0,360.0,50.0
45.0,351.0,47.0
43.0,349.0,44.0
40.0,346.0,43.0
39.0,343.0,51.0
36.0,339.0,51.0
34.0,337.0,49.0
32.0,335.0,47.0
31.0,332.0,44.0
29.0,328.0,45.0
28.0,322.0,59.0
27.0,316.0,58.0
26.0,313.0,55.0
24.0,307.0,52.0
23.0,308.0,50.0
22.0,305.0,47.0
21.0,303.0,46.0
19.0,301.0,45.0
19.0,296.0,43.0
19.0,292.0,55.0
18.0,294.0,54.0
17.0,293.0,51.0
16.0,290.0,48.0
16.0,290.0,46.0
16.0,290.0,43.0
16.0,289.0,42.0
15.0,282.0,49.0
14.0,284.0,46.0
14.0,284.0,44.0
14.0,282.0,42.0
14.0,280.0,41.0
14.0,278.0,39.0
13.0,277.0,37.0
13.0,278.0,36.0
14.0,284.0,34.0
12.0,282.0,33.0
12.0,280.0,33.0
13.0,283.0,33.0
12.0,284.0,33.0
12.0,288.0,32.0
12.0,289.0,33.0
11.0,290.0,32.0
11.0,290.0,31.0
11.0,290.0,30.0
11.0,286.0,43.0
11.0,287.0,43.0
11.0,287.0,41.0
11.0,289.0,40.0
11.0,289.0,38.0
11.0,288.0,36.0
11.0,289.0,35.0
10.0,291.0,34.0
10.0,291.0,32.0
11.0,292.0,33.0
10.0,291.0,35.0
10.0,292.0,34.0
10.0,291.0,33.0
11.0,291.0,32.0
10.0,291.0,31.0
11.0,292.0,37.0
10.0,287.0,54.0
10.0,288.0,56.0
10.0,289.0,53.0
10.0,285.0,50.0
11.0,283.0,49.0
10.0,281.0,46.0
10.0,280.0,44.0
10.0,285.0,42.0
11.0,285.0,41.0
10.0,282.0,38.0
10.0,281.0,37.0
10.0,282.0,35.0
11.0,280.0,37.0
10.0,279.0,36.0
10.0,277.0,34.0
10.0,275.0,33.0
10.0,272.0,32.0
10.0,266.0,31.0
10.0,254.0,30.0
10.0,253.0,29.0
10.0,248.0,28.0
10.0,236.0,27.0
10.0,224.0,27.0
10.0,225.0,27.0
10.0,225.0,26.0
12.0,224.0,26.0
10.0,226.0,28.0
9.0,226.0,29.0
10.0,222.0,32.0
10.0,211.0,32.0
11.0,218.0,37.0
12.0,224.0,40.0
12.0,222.0,38.0
12.0,220.0,37.0
12.0,220.0,36.0
12.0,217.0,35.0
13.0,213.0,33.0
