11.0,64.0,62.0
11.0,65.0,77.0
11.0,86.0,77.0
11.0,102.0,76.0
13.0,105.0,81.0
13.0,118.0,82.0
15.0,126.0,89.0
15.0,123.0,90.0
14.0,121.0,106.0
14.0,134.0,103.0
14.0,144.0,96.0
15.0,136.0,105.0
16.0,144.0,99.0
16.0,139.0,103.0
27.0,148.0,102.0
32.0,159.0,107.0
37.0,187.0,103.0
42.0,216.0,102.0
43.0,247.0,99.0
43.0,280.0,93.0
49.0,314.0,87.0
56.0,335.0,83.0
62.0,364.0,86.0
71.0,388.0,81.0
82.0,412.0,76.0
91.0,432.0,72.0
102.0,451.0,67.0
114.0,470.0,63.0
124.0,483.0,60.0
133.0,500.0,56.0
144.0,512.0,53.0
155.0,526.0,50.0
164.0,534.0,48.0
171.0,541.0,45.0
181.0,549.0,43.0
194.0,549.0,42.0
200.0,556.0,41.0
204.0,548.0,39.0
208.0,547.0,37.0
217.0,548.0,36.0
219.0,542.0,34.0
217.0,529.0,33.0
215.0,516.0,32.0
213.0,505.0,30.0
211.0,493.0,29.0
209.0,472.0,28.0
207.0,457.0,27.0
203.0,433.0,27.0
200.0,417.0,26.0
195.0,395.0,24.0
190.0,374.0,25.0
183.0,352.0,24.0
176.0,327.0,23.0
169.0,303.0,24.0
159.0,288.0,23.0
148.0,266.0,23.0
137.0,248.0,22.0
127.0,231.0,22.0
117.0,213.0,21.0
108.0,197.0,20.0
97.0,181.0,20.0
90.0,168.0,21.0
83.0,158.0,20.0
77.0,147.0,20.0
71.0,138.0,20.0
65.0,129.0,20.0
61.0,125.0,20.0
57.0,124.0,19.0
53.0,117.0,19.0
49.0,111.0,19.0
46.0,110.0,19.0
42.0,109.0,18.0
39.0,109.0,19.0
37.0,109.0,18.0
35.0,110.0,18.0
33.0,112.0,19.0
31.0,114.0,18.0
29.0,117.0,18.0
27.0,120.0,18.0
26.0,123.0,18.0
25.0,125.0,18.0
23.0,126.0,18.0
22.0,127.0,18.0
21.0,130.0,18.0
20.0,133.0,18.0
19.0,135.0,18.0
18.0,138.0,18.0
18.0,138.0,18.0
17.0,138.0,17.0
17.0,142.0,18.0
16.0,145.0,18.0
16.0,147.0,18.0
15.0,149.0,18.0
15.0,149.0,17.0
14.0,152.0,17.0
14.0,153.0,17.0
14.0,156.0,17.0
14.0,156.0,18.0
13.0,158.0,17.0
13.0,159.0,17.0
14.0,160.0,17.0
13.0,160.0,17.0
13.0,160.0,17.0
13.0,159.0,17.0
13.0,161.0,18.0
13.0,161.0,17.0
13.0,161.0,17.0
13.0,162.0,17.0
13.0,161.0,18.0
12.0,160.0,17.0
12.0,161.0,17.0
12.0,161.0,17.0
12.0,159.0,18.0
13.0,159.0,17.0
12.0,158.0,18.0
13.0,157.0,17.0
12.0,158.0,17.0
13.0,156.0,17.0
13.0,157.0,17.0
13.0,156.0,17.0
13.0,157.0,17.0
13.0,158.0,17.0
13.0,157.0,16.0
13.0,157.0,17.0
14.0,157.0,17.0
14.0,157.0,18.0
14.0,155.0,17.0
14.0,155.0,18.0
13.0,154.0,17.0
13.0,154.0,17.0
13.0,153.0,17.0
14.0,153.0,17.0
15.0,150.0,17.0
12.0,148.0,17.0
14.0,145.0,17.0
14.0,144.0,18.0
14.0,140.0,17.0
14.0,137.0,17.0
14.0,135.0,17.0
14.0,133.0,18.0
14.0,130.0,17.0
14.0,128.0,17.0
14.0,125.0,17.0
14.0,123.0,17.0
14.0,120.0,17.0
15.0,119.0,17.0
15.0,115.0,18.0
